state,city,bedrooms,bathrooms,num_of_property,market_size,avg_price,min_price,max_price,avg_size,min_size,max_size,avg_lot,min_lot,max_lot
Massachusetts,Seekonk,4,3,2,873900,436950,374900,499000,231.60750285677125,147.15855777181133,316.05644794173116,0.58274783999999991,0.29946764,0.86602804
Puerto Rico,Ponce,5,5,2,1444000,722000,649000,795000,383.31831399399846,248.70167875955741,517.93494922843956,0.23471788,0.16996812,0.29946764
New York,Hoosick Falls,2,1,2,337000,168500,142000,195000,97.083770752236646,93.832161205511014,100.33538029896228,0.64345074,0.59893528,0.6879662
Connecticut,Columbia,3,2,2,839800,419900,299900,539900,130.06438186902517,93.646354945698121,166.48240879235223,5.27912887,1.416401,9.14185674
Maine,Sidney,4,3,2,999000,499500,449000,550000,238.94685011938054,228.17008705023272,249.72361318852833,0.6879662,0.61916958,0.75676282000000006
New Jersey,Andover,4,3,2,1019000,509500,469000,550000,298.962272038945,298.962272038945,298.962272038945,0.92673094000000011,0.33993624,1.5135256400000001
New Jersey,Morganville,5,5,2,2929999,1464999.5,1230000,1699999,562.80716097325319,562.80716097325319,562.80716097325319,0.59286499,0.45729517999999997,0.7284348
Connecticut,Haddam,2,1,2,514400,257200,229500,284900,98.291511441020447,85.470879513930825,111.11214336811008,0.53823238,0.45729517999999997,0.61916958
New Jersey,Galloway Township,4,2,2,579800,289900,249900,329900,148.64500785031447,148.64500785031447,148.64500785031447,0.20638985999999998,0.06879662,0.3439831
Maine,Camden,3,2,2,774900,387450,175000,599900,140.74824180826653,125.41922537370284,156.0772582428302,5.93269676,0.7486691,11.116724419999999
Massachusetts,Dudley,2,1,2,799800,399900,329900,469900,125.88374102323507,109.25408076998114,142.51340127648902,1.94046937,0.11331208000000001,3.76762666
New Jersey,Lambertville,3,1,2,798900,399450,349900,449000,131.55083194752831,131.55083194752831,131.55083194752831,0.020234300000000004,0.01214058,0.028328020000000002
New Jersey,Irvington,2,2,2,389300,194650,164300,225000,97.873447356441432,86.58571707280818,109.1611776400747,0.01821087,0.01214058,0.02428116
Puerto Rico,Cayey,2,1,2,149900,74950,63900,86000,53.419299696206764,51.0967214485456,55.741877943867934,0.030351450000000002,0.01214058,0.04856232
New Jersey,Landisville,3,2,2,343800,171900,164900,178900,138.79727608023114,138.79727608023114,138.79727608023114,0.01214058,0.01214058,0.01214058
New Jersey,Atlantic City,5,3,2,555000,277500,250000,305000,196.397216622228,196.397216622228,196.397216622228,0.01821087,0.01214058,0.02428116
New Jersey,Paterson,7,2,2,698000,349000,349000,349000,,,,0.026304590000000003,0.02428116,0.028328020000000002
New Jersey,Passaic,8,4,2,1070000,535000,535000,535000,2786.8151878036774,2786.8151878036774,2786.8151878036774,0.02428116,0.02428116,0.02428116
New Jersey,Union City,5,2,2,1048999,524499.5,499000,549999,,,,0.02428116,0.02428116,0.02428116
New Jersey,Seaside Heights,5,2,2,1128900,564450,469000,659900,172.79982162599057,172.79982162599057,172.79982162599057,0.02428116,0.02428116,0.02428116
New York,Maspeth,4,2,2,2538000,1269000,1150000,1388000,,,,0.040468600000000007,0.02428116,0.056656040000000005
New Jersey,Jersey City,8,5,2,1999000,999500,899000,1100000,,,,0.02428116,0.02428116,0.02428116
New York,Astoria,12,6,2,4230000,2115000,2080000,2150000,,,,0.02428116,0.02428116,0.02428116
New Jersey,Keansburg,1,1,2,859900,429950,169900,690000,,,,0.04653889,0.02428116,0.06879662
New Jersey,Pemberton,3,1,2,409800,204900,179900,229900,88.8153921905629,68.376703611144663,109.25408076998114,0.17199155,0.02428116,0.31970194
New Jersey,Gloucester City,2,1,2,190000,95000,30000,160000,76.27346965319262,74.322503925157235,78.224435381227991,0.026304590000000003,0.02428116,0.028328020000000002
Massachusetts,Boston,6,4,2,2270000,1135000,885000,1385000,267.28230474084671,240.24749393807079,294.31711554362266,0.026304590000000003,0.02428116,0.028328020000000002
New York,Cambria Heights,3,2,2,1398999,699499.5,649999,749000,126.06954728304797,120.77406887838052,131.36502568771542,0.026304590000000003,0.02428116,0.028328020000000002
New Jersey,Elizabeth City,8,5,2,1298900,649450,599000,699900,1966.9450663792863,218.1365490203365,3715.7535837382361,0.02428116,0.02428116,0.02428116
New Jersey,Seaside Heights,8,4,2,959800,479900,399900,559900,242.10555653619971,242.10555653619971,242.10555653619971,0.026304590000000003,0.02428116,0.028328020000000002
New York,Harrison,2,2,2,1148999,574499.5,549999,599000,91.045067308317627,91.045067308317627,91.045067308317627,0.02428116,0.02428116,0.02428116
New Jersey,Ship Bottom,4,3,2,3695000,1847500,1395000,2300000,321.11966852163255,305.18678174267694,337.0525553005881,0.04653889,0.02428116,0.06879662
New Jersey,Elizabeth,4,3,2,849000,424500,250000,599000,117.05794368212266,117.05794368212266,117.05794368212266,0.026304590000000003,0.02428116,0.028328020000000002
New Jersey,Skillman,3,4,2,1166800,583400,582500,584300,198.44108548016985,198.44108548016985,198.44108548016985,0.02428116,0.02428116,0.02428116
New Jersey,Rochelle Park,3,2,2,1018900,509450,499000,519900,,,,0.04856232,0.04856232,0.04856232
New Jersey,Iselin,4,2,2,858000,429000,389000,469000,173.26433727552282,173.26433727552282,173.26433727552282,0.04856232,0.04856232,0.04856232
New Jersey,Perth Amboy,6,4,2,1370000,685000,685000,685000,496.93884186958263,496.93884186958263,496.93884186958263,0.04856232,0.04856232,0.04856232
New Jersey,Mount Olive Township,3,1,2,405000,202500,140000,265000,,,,0.03844517,0.028328020000000002,0.04856232
New York,Elmsford,4,2,2,798000,399000,319000,479000,103.07602263120245,101.07860533821385,105.07343992419105,0.04856232,0.04856232,0.04856232
Puerto Rico,Hormigueros,4,2,2,198000,99000,63000,135000,111.29794962792297,108.04634008119734,114.54955917464859,0.12140580000000001,0.04856232,0.19424928
New Jersey,Elmwood Park,3,2,2,975000,487500,430000,545000,216.83590520164626,216.83590520164626,216.83590520164626,0.05867947,0.04856232,0.06879662
Pennsylvania,Springfield,3,2,2,805000,402500,390000,415000,136.056633747991,132.38696011668634,139.7263073792956,0.087007489999999993,0.04856232,0.12545266
New Jersey,Highland Park,0,0,2,975000,487500,400000,575000,217.02171146145915,186.17787233251889,247.86555059039941,0.04856232,0.04856232,0.04856232
Massachusetts,Swansea,2,2,2,948900,474450,349900,599000,105.1663430540975,77.295404082163529,133.03728202603145,0.06677319,0.04856232,0.08498406
Massachusetts,Boston,9,9,2,2999000,1499500,999000,2000000,587.19423257369544,556.11813561998906,618.27032952740183,0.080937200000000015,0.04856232,0.11331208000000001
New Hampshire,Lebanon,2,2,2,772797,386398.5,361432,411365,114.22439821997604,104.05150549522014,124.39729094473194,0.052609180000000005,0.04856232,0.056656040000000005
Pennsylvania,Secane,4,2,2,514900,257450,249900,265000,159.0501583998365,130.52889751855741,187.5714192811156,0.052609180000000005,0.04856232,0.056656040000000005
New Jersey,East Orange,7,4,2,739000,369500,290000,449000,265.56359683757751,222.96751177547173,308.15968189968322,0.05867947,0.04856232,0.06879662
Massachusetts,Nahant,5,3,2,2089000,1044500,889000,1200000,277.59455216046229,211.63332992688524,343.55577439403936,0.052609180000000005,0.04856232,0.056656040000000005
Massachusetts,Boston,10,4,2,2580000,1290000,1200000,1380000,403.89635726827635,380.43831696689864,427.35439756965411,0.04856232,0.04856232,0.04856232
New Jersey,Palmyra,3,2,2,699000,349500,300000,399000,238.4823344698483,238.4823344698483,238.4823344698483,0.11128864999999999,0.09712464,0.12545266
New York,Port Washington,4,3,2,1797000,898500,799000,998000,230.39976216798746,230.39976216798746,230.39976216798746,0.07689034,0.056656040000000005,0.09712464
Puerto Rico,Orocovis,3,1,2,141000,70500,65000,76000,88.257973411124226,83.6128169158019,92.903129906446551,0.06272633,0.028328020000000002,0.09712464
New Jersey,Hamilton Township,4,3,2,1039900,519950,440000,599900,200.06689025353265,195.74689471288289,204.3868857941824,0.11735894,0.09712464,0.13759324
New Jersey,Hammonton,2,1,2,508000,254000,159000,349000,92.903129906446551,92.903129906446551,92.903129906446551,0.11128864999999999,0.09712464,0.12545266
New York,New Lebanon,3,1,2,199800,99900,99900,99900,228.54169956985854,173.91465918486796,283.16873995484912,0.09712464,0.09712464,0.09712464
New Jersey,Princeton,4,2,2,1610000,805000,635000,975000,189.8010943988703,157.00628954189466,222.59589925584595,0.10521836000000001,0.09712464,0.11331208000000001
Massachusetts,East Falmouth,4,2,2,865000,432500,415000,450000,145.85791395312108,139.54050111948271,152.17532678675946,0.14568696,0.09712464,0.19424928
Vermont,Morristown,2,1,2,424000,212000,175000,249000,129.64631778444615,122.63213147650944,136.66050409238287,0.28732705999999997,0.09712464,0.47752947999999995
Connecticut,East Hartford,5,2,2,464900,232450,175000,289900,185.8062598128931,148.64500785031447,222.96751177547173,0.082960630000000007,0.06879662,0.09712464
Pennsylvania,Greeley,3,3,2,474000,237000,199000,275000,213.30558626520127,204.3868857941824,222.22428673622017,0.25697561,0.19424928,0.31970194
Massachusetts,Springfield,3,3,2,589800,294900,259900,329900,166.29660253253934,128.20631927089624,204.3868857941824,0.13961667,0.08498406,0.19424928
New Jersey,Voorhees,3,2,2,648900,324450,309900,339000,153.70822843021583,126.34825667276731,181.06820018766433,0.16592126000000001,0.13759324,0.19424928
New Jersey,Sicklerville,3,1,2,446900,223450,199900,247000,121.05277826809984,93.646354945698121,148.45920159050158,0.12545266,0.056656040000000005,0.19424928
New Hampshire,Bedford,4,5,2,2883000,1441500,1283000,1600000,381.971218610355,300.07710959782236,463.86532762288761,0.59286499,0.40873286,0.77699712
New York,Pearl River,4,2,2,1140000,570000,565000,575000,154.49790503442063,136.56760096247643,172.42820910636479,0.06879662,0.06879662,0.06879662
Connecticut,Shelton,4,2,2,797500,398750,347500,450000,168.34047139048116,133.78050706528305,202.90043571567927,0.09105435,0.06879662,0.11331208000000001
New Hampshire,Farmington,0,2,2,374000,187000,99000,275000,170.47724337832943,155.14822694376574,185.8062598128931,0.048562320000000006,0.028328020000000002,0.06879662
Connecticut,East Haven,4,3,2,666400,333200,299900,366500,144.51081856947764,137.40372913163446,151.61790800732078,0.09712464,0.06879662,0.12545266
Pennsylvania,Prospect Park,4,0,2,1199898,599949,499900,699998,264.91327492823234,218.87977405958807,310.94677579687664,0.07689034,0.06879662,0.08498406
Massachusetts,Lenox,2,1,2,559000,279500,260000,299000,107.76763069147799,83.6128169158019,131.92244446715409,0.07689034,0.06879662,0.08498406
Connecticut,Hartford,5,2,2,263900,131950,124900,139000,165.46047436338131,163.13789611572014,167.78305261104248,0.06879662,0.06879662,0.06879662
Massachusetts,Newton,5,6,2,5393000,2696500,2598000,2795000,391.26153160099966,347.92222149964232,434.60084170235695,0.09105435,0.06879662,0.11331208000000001
Pennsylvania,Levittown,3,2,2,569900,284950,230000,339900,149.94565166900475,148.64500785031447,151.246295487695,0.06272633,0.056656040000000005,0.06879662
New Jersey,Westfield,3,2,2,1128900,564450,549900,579000,128.94954431014781,128.57793179052203,129.3211568297736,0.06272633,0.056656040000000005,0.06879662
New Jersey,Chatham,4,2,2,1330000,665000,580000,750000,225.10428376331998,225.10428376331998,225.10428376331998,0.07689034,0.06879662,0.08498406
New Jersey,Harrington Park,5,4,2,1980000,990000,985000,995000,,,,0.19424928,0.13759324,0.25090532
New Jersey,Wayne,3,1,2,688113,344056.5,329000,359113,,,,0.13152295,0.12545266,0.13759324
New Jersey,Oakhurst,4,4,2,3088000,1544000,1399000,1689000,238.11072195022251,238.11072195022251,238.11072195022251,0.15378068,0.13759324,0.16996812
New Jersey,Piscataway Twp,4,3,2,1220000,610000,585000,635000,,,,0.13759324,0.13759324,0.13759324
New Hampshire,Conway,2,1,2,548900,274450,269000,279900,78.224435381227991,69.8631536896478,86.58571707280818,0.19424928,0.13759324,0.25090532
Massachusetts,Milford,4,3,2,1028900,514450,499900,529000,246.5184552067559,232.9081466754615,260.12876373805034,0.082960630000000007,0.028328020000000002,0.13759324
Maine,Shapleigh,4,2,2,1275000,637500,425000,850000,202.34301693624059,123.74696903538681,280.93906483709435,0.81746572,0.13759324,1.4973382
Massachusetts,Winchendon,3,4,2,1069800,534900,489900,579900,200.67076059792456,200.67076059792456,200.67076059792456,0.13759324,0.13759324,0.13759324
New York,Crown Point,3,2,2,1204000,602000,529000,675000,144.37146387461794,136.56760096247643,152.17532678675946,0.29542078000000005,0.13759324,0.45324832000000004
Massachusetts,Seekonk,1,1,2,739900,369950,239900,500000,148.08758907087582,26.756101413056609,269.419076728695,0.19424928000000002,0.11331208000000001,0.27518648
Connecticut,South Windsor,4,3,2,1240000,620000,365000,875000,213.30558626520127,147.9017828110629,278.70938971933964,0.46741233,0.27518648,0.65963818
New Jersey,Union Twp,4,4,2,1494999,747499.5,499999,995000,357.02672823047408,297.29001570062894,416.76344076031921,1.44472902,0.056656040000000005,2.832802
Connecticut,Ridgefield,5,9,2,36500000,18250000,8500000,28000000,1022.7705571400702,906.64164475701193,1138.8994695231283,25.63888153,16.07008106,35.207682
New Jersey,Millville,4,3,2,828000,414000,389000,439000,276.47971460158493,252.69651334553461,300.26291585763528,0.27316305,0.22662416000000002,0.31970194
Connecticut,New Canaan,3,2,2,4050000,2025000,1050000,3000000,288.3248636646569,104.51602114475237,472.13370618456139,2.13067179,1.8413213,2.42002228
New York,Sand Lake,4,5,2,1975000,987500,875000,1100000,305.32613643753655,260.12876373805034,350.52350913702281,3.71097062,3.71097062,3.71097062
Virgin Islands,Christiansted,7,6,2,6300000,3150000,2400000,3900000,743.22503925157241,743.22503925157241,743.22503925157241,2.51107663,0.57060726,4.451546
Massachusetts,Woburn,3,2,2,1294000,647000,515000,779000,203.41140293016474,179.30304071944184,227.51976514088761,0.14771039,0.056656040000000005,0.23876473999999998
New York,New Rochelle,5,5,2,3999999,1999999.5,1499999,2500000,414.85892659723709,411.65376861546468,418.06408457900949,0.17603840999999998,0.11331208000000001,0.23876473999999998
Connecticut,Cromwell,3,4,2,1225583,612791.5,569900,655683,259.66424808851809,237.18169065115805,282.14680552587816,0.17603840999999998,0.11331208000000001,0.23876473999999998
Connecticut,Waterford,2,2,2,964900,482450,215000,749900,135.03469931902006,129.50696308958649,140.56243554845364,0.16187439999999997,0.08498406,0.23876473999999998
Rhode Island,East Greenwich,4,5,2,3224900,1612450,974900,2250000,504.37109226209839,330.54933620713683,678.19284831705988,1.86560246,0.81746572,2.9137392
Massachusetts,Lexington,4,4,2,3618000,1809000,1629000,1989000,311.69000083612821,285.77002759222961,337.60997408002675,0.11938237000000002,0.056656040000000005,0.1821087
Connecticut,Wallingford,6,3,2,1189800,594900,439900,749900,317.40354332537464,231.42169659695836,403.3853900537909,0.11938237000000002,0.056656040000000005,0.1821087
Connecticut,Woodstock,2,2,2,895000,447500,265000,630000,127.64890049145757,120.77406887838052,134.52373210453462,0.3642174,0.3642174,0.3642174
Vermont,Granville,3,1,2,494900,247450,169900,325000,86.167652988229179,81.290238668140731,91.045067308317627,1.4771039,0.7284348,2.225773
Massachusetts,Concord,4,4,2,3320000,1660000,1325000,1995000,305.83710365202205,277.2229396408365,334.4512676632076,0.17603841,0.12545266,0.22662416000000002
Vermont,Brandon,2,1,2,260000,130000,130000,130000,75.2515352242217,72.464441327028311,78.0386291214151,0.10521836,0.08498406,0.12545266
New Jersey,Hillside,10,4,2,1468999,734499.5,699999,769000,2057.0611023885394,398.36862103884283,3715.7535837382361,0.09105435,0.056656040000000005,0.12545266
New York,Spring Valley,4,3,2,1429000,714500,650000,779000,225.70815410771189,220.08751474837189,231.32879346705192,0.1821087,0.11331208000000001,0.25090532
New Jersey,Tuckerton,8,9,2,2400000,1200000,1200000,1200000,623.38000167225641,501.39819210509205,745.36181123942072,0.40873286,0.40873286,0.40873286
Puerto Rico,Juncos,6,5,2,513500,256750,93500,420000,335.33384739731883,259.1997324389859,411.46796235565176,0.17603841,0.056656040000000005,0.29542078
New Hampshire,Belmont,3,1,2,610000,305000,285000,325000,124.9082581592174,99.313445869991369,150.50307044844342,0.37433455000000004,0.29542078,0.45324832000000004
New Jersey,Manasquan,6,5,2,3399000,1699500,1650000,1749000,395.53507557669616,390.19314560707551,400.87700554631687,0.17603841,0.056656040000000005,0.29542078
Maine,Searsmont,1,1,2,814000,407000,269000,545000,56.206393593400165,33.445126766320762,78.967660420479575,11.128864999999998,4.451546,17.806184
Vermont,Stowe,4,5,2,3000000,1500000,1300000,1700000,354.51834372300004,353.0318936444969,356.00479380150318,2.05378145,1.4973382,2.6102247
New Hampshire,Kingston,2,2,2,675000,337500,325000,350000,185.38819572831409,175.2153030035582,195.56108845307,0.97529326,0.97529326,0.97529326
Connecticut,Farmington,3,4,2,1919900,959950,619900,1300000,277.54810059550908,275.92229582214628,279.17390536887189,1.05420703,0.7486691,1.35974496
Massachusetts,Falmouth,2,1,2,975800,487900,482600,493200,96.433448842891522,96.433448842891522,96.433448842891522,0.52204494,0.52204494,0.52204494
New York,Hollis,3,3,2,1547000,773500,698000,849000,156.0772582428302,156.0772582428302,156.0772582428302,0.04249203,0.028328020000000002,0.056656040000000005
New York,South Ozone Park,4,2,2,1700000,850000,775000,925000,160.16499595871386,160.16499595871386,160.16499595871386,0.028328020000000002,0.028328020000000002,0.028328020000000002
New Jersey,Bloomingdale,3,2,2,1049800,524900,299900,749900,264.49521084365335,264.49521084365335,264.49521084365335,0.12747609000000001,0.028328020000000002,0.22662416000000002
New Hampshire,Salem,2,2,2,904900,452450,335000,569900,182.36884400635458,136.75340722228933,227.98428079041983,0.07082005,0.028328020000000002,0.11331208000000001
Pennsylvania,Lansdowne,4,2,2,408900,204450,129000,279900,205.31591709324687,199.927535558673,210.70429862782078,0.056656040000000005,0.028328020000000002,0.08498406
New Jersey,National Park,2,2,2,305800,152900,119900,185900,100.33538029896226,94.761192504575476,105.90956809334907,0.056656040000000005,0.028328020000000002,0.08498406
Vermont,South Burlington,2,2,2,1328610,664305,656710,671900,179.11723445962895,171.68498406711322,186.54948485214467,0.056656040000000005,0.028328020000000002,0.08498406
New Jersey,East Hanover,3,3,2,1094800,547400,544900,549900,205.87333587268557,205.87333587268557,205.87333587268557,0.056656040000000005,0.056656040000000005,0.056656040000000005
New Jersey,Wildwood Crest,5,5,2,3400000,1700000,1700000,1700000,612.97485112273432,612.97485112273432,612.97485112273432,0.056656040000000005,0.056656040000000005,0.056656040000000005
New Jersey,Plainfield,5,2,2,898000,449000,449000,449000,150.50307044844342,150.50307044844342,150.50307044844342,0.056656040000000005,0.056656040000000005,0.056656040000000005
New York,Suffern,3,1,2,964999,482499.5,425000,539999,127.09148171201889,111.48375588773587,142.69920753630191,0.056656040000000005,0.056656040000000005,0.056656040000000005
Pennsylvania,Levittown,4,1,2,594900,297450,269900,325000,121.65664861249175,100.33538029896228,142.97791692602124,0.056656040000000005,0.056656040000000005,0.056656040000000005
Massachusetts,Everett,5,4,2,1994000,997000,875000,1119000,312.99064465481842,251.58167578665726,374.39961352297962,0.056656040000000005,0.056656040000000005,0.056656040000000005
New York,Hague,2,1,2,864000,432000,389000,475000,71.349603768150956,66.890253532641523,75.808954003660389,0.1416401,0.056656040000000005,0.22662416000000002
New Jersey,Point Pleasant Beach,5,5,2,3980000,1990000,1990000,1990000,268.39714229972412,268.11843291000474,268.67585168944345,0.056656040000000005,0.056656040000000005,0.056656040000000005
Massachusetts,Onset,3,2,2,885000,442500,425000,460000,121.05277826809986,116.50052490268398,125.60503163351574,0.08498406,0.056656040000000005,0.11331208000000001
Connecticut,West Hartford,3,1,2,514800,257400,214900,299900,136.33534313771031,100.33538029896228,172.33530597645836,0.08498406,0.056656040000000005,0.11331208000000001
New Jersey,Boonton,3,2,2,814900,407450,289900,525000,145.02178578396305,145.02178578396305,145.02178578396305,0.11331208000000001,0.11331208000000001,0.11331208000000001
Massachusetts,Westport,3,2,2,885900,442950,386000,499900,146.64759055732588,146.32242960265333,146.97275151199844,0.1416401,0.11331208000000001,0.16996812
New York,Spring Valley,6,3,2,1748000,874000,849000,899000,206.61656091193714,201.32108250726967,211.91203931660459,0.15580411,0.08498406,0.22662416000000002
New Hampshire,Washington,3,2,2,1155000,577500,425000,730000,173.07853101570993,154.77661442413995,191.3804476072799,1.24643288,0.67987248,1.8129932800000002
New Jersey,Fair Lawn,2,3,2,1127900,563950,558900,569000,,,,0.08498406,0.08498406,0.08498406
New Jersey,Williamstown,4,2,2,510000,255000,250000,260000,122.86438930127557,83.427010655989008,162.30176794656214,0.08498406,0.08498406,0.08498406
New York,Hartsdale,4,4,2,1874000,937000,925000,949000,228.26299018013918,228.26299018013918,228.26299018013918,0.08498406,0.08498406,0.08498406
New Jersey,West New York,4,1,1,649000,649000,649000,649000,,,,,,
New Jersey,Califon,0,0,1,225000,225000,225000,225000,,,,,,
Delaware,Hockessin,0,0,1,1400000,1400000,1400000,1400000,,,,,,
New Jersey,Hazlet,2,2,1,60000,60000,60000,60000,,,,,,
New Jersey,Englewood,2,2,1,434500,434500,434500,434500,,,,,,
New Jersey,Cliffside Park,2,3,1,520000,520000,520000,520000,,,,,,
New York,Sound Beach,0,0,1,145000,145000,145000,145000,,,,,,
New Jersey,Fort Lee,2,4,1,125000,125000,125000,125000,,,,,,
New York,Wallkill,0,0,1,29900,29900,29900,29900,,,,,,
New Jersey,South Seaville,0,0,1,129000,129000,129000,129000,,,,,,
New York,Peekskill,0,0,1,649000,649000,649000,649000,,,,,,
New York,Queens,20,8,1,3995000,3995000,3995000,3995000,,,,,,
New Jersey,Ridgefield Park,4,4,1,627000,627000,627000,627000,,,,,,
New Jersey,West Orange,5,5,1,775000,775000,775000,775000,,,,,,
New Jersey,Fairfield,0,0,1,849000,849000,849000,849000,,,,,,
New York,Riverdale,6,7,1,2400000,2400000,2400000,2400000,,,,,,
New Jersey,Fort Lee,3,5,1,1350000,1350000,1350000,1350000,,,,,,
New Jersey,Woodland Park,3,3,1,474998,474998,474998,474998,,,,,,
New Jersey,West Long Branch,4,4,1,799000,799000,799000,799000,,,,,,
New Jersey,Hackensack,0,0,1,425000,425000,425000,425000,,,,,,
New Jersey,Wildwood Crest,0,0,1,2300000,2300000,2300000,2300000,,,,,,
New Jersey,Lawrence Township,4,3,1,439000,439000,439000,439000,,,,,,
New Jersey,Tenafly,2,2,1,228000,228000,228000,228000,,,,,,
New Jersey,East Orange,7,6,1,700000,700000,700000,700000,,,,,,
New York,Ridge,2,1,1,210000,210000,210000,210000,,,,,,
New Jersey,Sea Girt,5,3,1,899000,899000,899000,899000,,,,,,
New Jersey,Avalon,5,7,1,2995000,2995000,2995000,2995000,,,,,,
New York,Woodhaven,3,1,1,350000,350000,350000,350000,,,,,,
New Jersey,Branchville,0,0,1,399000,399000,399000,399000,,,,,,
New Jersey,Highlands,2,4,1,899000,899000,899000,899000,,,,,,
New York,Bellerose,1,1,1,299000,299000,299000,299000,,,,,,
New Jersey,Teaneck,2,1,1,300000,300000,300000,300000,,,,,,
New Jersey,Bloomfield,2,1,1,215000,215000,215000,215000,,,,,,
New York,Briarwood,3,2,1,528000,528000,528000,528000,,,,,,
New Jersey,Nutley,5,3,1,650000,650000,650000,650000,,,,,,
Pennsylvania,Darby,2,0,1,229000,229000,229000,229000,,,,,,
New York,Brewster,0,0,1,400000,400000,400000,400000,,,,,,
New Jersey,Cliffside Park,4,4,1,1695000,1695000,1695000,1695000,,,,,,
New York,Newburgh,0,0,1,149500,149500,149500,149500,,,,,,
New Jersey,Sea Isle City,5,3,1,1299000,1299000,1299000,1299000,,,,,,
New Jersey,Wildwood,0,1,1,189500,189500,189500,189500,,,,,,
New Jersey,Union City,4,2,1,549999,549999,549999,549999,,,,,,
New York,Mineola,2,2,1,375000,375000,375000,375000,,,,,,
New Jersey,Norwood,2,3,1,649000,649000,649000,649000,,,,,,
New Jersey,Hoboken,4,1,1,1475000,1475000,1475000,1475000,,,,,,
New Jersey,Hamilton Township,0,0,1,1000000,1000000,1000000,1000000,,,,,,
New Jersey,Moonachie,3,1,1,100000,100000,100000,100000,,,,,,
New York,Baldwin,1,2,1,300000,300000,300000,300000,,,,,,
New Jersey,Elizabeth,0,0,1,499900,499900,499900,499900,,,,,,
New Jersey,Caldwell,2,2,1,320000,320000,320000,320000,,,,,,
New Jersey,Wildwood,0,0,1,575000,575000,575000,575000,,,,,,
New Jersey,North Middletown,4,3,1,699000,699000,699000,699000,,,,,,
New Jersey,Sea Isle City,0,0,1,680000,680000,680000,680000,,,,,,
Maine,Brewer,0,0,1,24800,24800,24800,24800,,,,,,
New Jersey,Haledon,0,0,1,257500,257500,257500,257500,,,,,,
New Jersey,Caldwell Boro Township,1,1,1,215000,215000,215000,215000,,,,,,
New York,Beechhurst,2,2,1,468888,468888,468888,468888,,,,,,
Pennsylvania,Sharon Hill,7,0,1,650000,650000,650000,650000,,,,,,
Pennsylvania,Bristol,4,3,1,459000,459000,459000,459000,,,,,,
New Jersey,Colts Neck,6,11,1,19500000,19500000,19500000,19500000,,,,,,
New Jersey,Eatontown,0,1,1,65000,65000,65000,65000,,,,,,
New Jersey,Brick,0,0,1,970000,970000,970000,970000,,,,,,
New Jersey,Wildwood Crest,3,1,1,349900,349900,349900,349900,,,,,,
New Jersey,Montvale,0,0,1,169900,169900,169900,169900,,,,,,
New Jersey,Seaside Heights,1,1,1,225000,225000,225000,225000,,,,,,
New Jersey,Morganville,0,0,1,695000,695000,695000,695000,,,,,,
New Jersey,Lafayette,2,2,1,75000,75000,75000,75000,,,,,,
New Jersey,Ocean Grove,3,2,1,699000,699000,699000,699000,,,,,,
New Jersey,Ridgewood,4,1,1,599000,599000,599000,599000,,,,,,
New York,Corona,2,1,1,322000,322000,322000,322000,,,,,,
New Jersey,Seaside Park,3,2,1,699000,699000,699000,699000,,,,,,
New Jersey,West Belmar,2,1,1,425000,425000,425000,425000,,,,,,
New Jersey,Bernardsville,0,0,1,2400000,2400000,2400000,2400000,,,,,,
New Jersey,Eagleswood Township,3,2,1,178500,178500,178500,178500,,,,,,
Pennsylvania,Marcus Hook,0,0,1,32000,32000,32000,32000,,,,,,
New Jersey,Freehold,3,4,1,415000,415000,415000,415000,,,,,,
New York,Long Island City,0,0,1,466344,466344,466344,466344,,,,,,
New York,Bronx,11,4,1,1100000,1100000,1100000,1100000,,,,,,
New Jersey,Moonachie,2,1,1,89900,89900,89900,89900,,,,,,
New York,Roslyn Heights,2,1,1,310000,310000,310000,310000,,,,,,
New Jersey,Hazlet,1,1,1,55000,55000,55000,55000,,,,,,
New Jersey,Asbury Park,0,1,1,235000,235000,235000,235000,,,,,,
New Jersey,Palisades Park,3,3,1,949000,949000,949000,949000,,,,,,
New York,New Yorkack,6,4,1,250000,250000,250000,250000,,,,,,
New Jersey,Brielle,0,0,1,2499000,2499000,2499000,2499000,,,,,,
Pennsylvania,Feasterville Trevose,3,2,1,85000,85000,85000,85000,,,,,,
New Jersey,Woodcliff Lake,0,0,1,699000,699000,699000,699000,,,,,,
New York,New York,7,10,1,35000000,35000000,35000000,35000000,,,,,,
Maine,Greenville,5,2,1,419000,419000,419000,419000,,,,,,
New Jersey,Ramsey,2,2,1,215000,215000,215000,215000,,,,,,
New Jersey,Woodbridge,2,3,1,315000,315000,315000,315000,,,,,,
New Jersey,Egg Harbor,2,2,1,125900,125900,125900,125900,,,,,,
New Jersey,South Brunswick,0,0,1,925000,925000,925000,925000,,,,,,
New Jersey,Clark,1,1,1,199999,199999,199999,199999,,,,,,
New Jersey,Lacey,0,0,1,399000,399000,399000,399000,,,,,,
New Jersey,Northfield,0,0,1,45000,45000,45000,45000,,,,,,
New Jersey,Woodbury,0,0,1,1300000,1300000,1300000,1300000,,,,,,
New Jersey,Mount Arlington,2,4,1,395000,395000,395000,395000,,,,,,
New Jersey,Caldwell,2,1,1,290000,290000,290000,290000,,,,,,
New Jersey,Lower Township,0,0,1,799000,799000,799000,799000,,,,,,
New York,New York,2,5,1,999000,999000,999000,999000,,,,,,
